Job_ID,Titre,Societe,Description,Skills,Categories,Annees_Experience,Niveau_Experience,Education,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
100374,Data Analyst,BIAT,BIAT recrute un(e) Data Analyst. Le/La candidat(e) idéal(e) maîtrise Excel | Python | Tableau et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Excel | · Python | · Tableau | · Power BI | · SQL,informatique / télécoms,1 - 3 Yrs of Exp,Experienced,,4000 - 5000 TND,Nabeul,CDD | SIVP,Teletravail,2026-03-08,8 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100374/data-analyst/
100375,HR Manager,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) HR Manager. Le/La candidat(e) idéal(e) maîtrise Labor Law | Performance Management | HRIS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Labor Law | · Performance Management | · HRIS | · Payroll | · Recruitment,recrutement / ressources humaines,1 an d'exp,Entry Level,,2500 - 4000 TND,Tunis,CDI | SIVP,Hybrid,2026-01-31,31 janvier 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100375/hr-manager/
100376,Mobile Developer,IBM TUNISIA,IBM TUNISIA recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Kotlin | React Native | Flutter et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Kotlin | · React Native | · Flutter | · Swift | · Android,informatique / télécoms,3 - 7 Yrs of Exp,Manager,,2500 - 4000 TND,Ben Arous,CDI | SIVP,Hybrid,2026-02-25,25 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100376/mobile-developer/
100377,Graphic Designer,SOFRECOM,SOFRECOM recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Illustrator | Typography | InDesign et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Illustrator | · Typography | · InDesign | · Photoshop | · Branding,communication / publicité / média,2-4 an,Sans exp,,1000 - 1500 TND,"Hammam Sousse, Sousse",CDI | SIVP,Teletravail,2026-02-07,7 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100377/graphic-designer/
100378,DevOps Engineer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise Jenkins | Docker | Kubernetes et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Jenkins | · Docker | · Kubernetes | · AWS | · Terraform,informatique / télécoms,5+ Yrs of Exp,Sans exp,,2500 - 4000 TND,Ben Arous,CDI | CDD,Hybride,2026-02-03,3 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100378/devops-engineer/
100379,AI Engineer,SOFRECOM,SOFRECOM recrute un(e) AI Engineer. Le/La candidat(e) idéal(e) maîtrise NLP | Python | Hugging Face et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· NLP | · Python | · Hugging Face | · TensorFlow | · Computer Vision,informatique / télécoms,3 - 7 Yrs of Exp,Directeur,,1200 - 1400 TND,"Hammam Sousse, Sousse",CDI,Hybrid,2026-02-13,13 février 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100379/ai-engineer/
100380,Mechanical Engineer,SOFRECOM,SOFRECOM recrute un(e) Mechanical Engineer. Le/La candidat(e) idéal(e) maîtrise Manufacturing | Thermodynamics | FEA et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Manufacturing | · Thermodynamics | · FEA | · AutoCAD | · SolidWorks,industrie / production / maintenance,60 ans d'exp,Manager,,1000 - 1500 TND,Ariana,CDD,Sur site,2026-02-20,20 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100380/mechanical-engineer/
100381,Data Scientist,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise SQL | Machine Learning | Pandas et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SQL | · Machine Learning | · Pandas | · Statistics | · Python,informatique / télécoms,60 ans d'exp,Senior Management,,1500 - 2500 TND,Monastir,CDD,Remote,2026-01-23,23 janvier 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100381/data-scientist/
100382,Software Developer,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise REST API | Git | C++ et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· REST API | · Git | · C++ | · Python | · Java,informatique / télécoms,60 ans d'exp,Junior,,1200 - 1400 TND,"La Soukra, Ariana",CDI | SIVP,Remote,2026-02-23,23 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100382/software-developer/
100383,Software Developer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise Git | Agile | Java et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Git | · Agile | · Java | · REST API | · Python,informatique / télécoms,1 - 3 Yrs of Exp,Entry Level,,4000 - 5000 TND,Sousse,CDI | CDD,Hybrid,2026-02-26,26 février 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100383/software-developer/
100384,Full Stack Developer,HUAWEI TUNISIA,HUAWEI TUNISIA recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise Docker | Node.js | PostgreSQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Docker | · Node.js | · PostgreSQL | · MongoDB | · HTML/CSS,informatique / télécoms,2 ans d'exp,Manager,,1000 - 1500 TND,Nabeul,CDI | CDD,Hybrid,2026-02-05,5 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100384/full-stack-developer/
100385,Machine Learning Engineer,BIAT,BIAT recrute un(e) Machine Learning Engineer. Le/La candidat(e) idéal(e) maîtrise MLOps | Docker | Deep Learning et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· MLOps | · Docker | · Deep Learning | · Kubernetes | · Python,informatique / télécoms,2-4 an,Senior,,1000 - 1300 TND,Sfax,CDD | SIVP,Remote,2026-03-03,3 mars 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100385/machine-learning-engineer/
100386,Financial Analyst,TELNET HOLDING,TELNET HOLDING recrute un(e) Financial Analyst. Le/La candidat(e) idéal(e) maîtrise IFRS | Forecasting | Budgeting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· IFRS | · Forecasting | · Budgeting | · Financial Modeling | · Excel,banque / finance / assurances,2-4 an,Experienced,,1000 - 1500 TND,Sousse,Stage,Teletravail,2026-03-21,21 mars 2026,Non,Tunijobs,https://www.tunijobs.com/job/100386/financial-analyst/
100387,Full Stack Developer,SAFRAN,SAFRAN recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise MongoDB | HTML/CSS | PostgreSQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· MongoDB | · HTML/CSS | · PostgreSQL | · Node.js | · React.js,informatique / télécoms,2-4 an,Directeur,,800 - 1100 TND,"Oued Ellil, La Manouba",Stage,Hybrid,2026-01-25,25 janvier 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100387/full-stack-developer/
100388,Electrical Engineer,SATORIPHAN GROUP,SATORIPHAN GROUP recrute un(e) Electrical Engineer. Le/La candidat(e) idéal(e) maîtrise SCADA | AutoCAD | PLC et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SCADA | · AutoCAD | · PLC | · Electrical Design | · Power Systems,électronique / électricité / énergie,60 ans d'exp,Senior Management,,2500 - 4000 TND,Monastir,CDI,Présentiel,2026-02-14,14 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100388/electrical-engineer/
100389,Data Scientist,TUNISIE TELECOM,TUNISIE TELECOM recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise Statistics | TensorFlow | Scikit-learn et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Statistics | · TensorFlow | · Scikit-learn | · Machine Learning | · Python,informatique / télécoms,1 an d'exp,Experienced,,800 - 1100 TND,Sousse,Stage,Sur site,2026-03-14,14 mars 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100389/data-scientist/
100390,Social Media Manager,INTILAAQ,INTILAAQ recrute un(e) Social Media Manager. Le/La candidat(e) idéal(e) maîtrise Canva | Analytics | Content Creation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Canva | · Analytics | · Content Creation | · Social Media | · Meta Ads,communication / publicité / média,2-4 an,Manager,,1100 - 1400 TND,"Oued Ellil, La Manouba",CDD | SIVP,Hybride,2026-02-25,25 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100390/social-media-manager/
100391,Call Center Agent,POULINA GROUP,POULINA GROUP recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise Communication | French | CRM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Communication | · French | · CRM | · English | · Customer Care,call center / télévente,1 - 3 Yrs of Exp,Experienced,,1500 - 2500 TND,Nabeul,Stage,Sur site,2026-02-02,2 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100391/call-center-agent/
100392,Content Writer,TELNET HOLDING,TELNET HOLDING recrute un(e) Content Writer. Le/La candidat(e) idéal(e) maîtrise Content Strategy | WordPress | SEO et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Content Strategy | · WordPress | · SEO | · Copywriting | · French,communication / publicité / média,7+ Yrs of Exp,Directeur,,1200 - 1400 TND,"Oued Ellil, La Manouba",CDI,Sur site,2026-02-18,18 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100392/content-writer/
100393,Legal Counsel,TELNET HOLDING,TELNET HOLDING recrute un(e) Legal Counsel. Le/La candidat(e) idéal(e) maîtrise Litigation | Compliance | Contract Law et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Litigation | · Compliance | · Contract Law | · Legal Research | · Corporate Law,juridique / droit,2-4 an,Senior Management,,4000 - 5000 TND,Monastir,Stage,Teletravail,2026-01-23,23 janvier 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100393/legal-counsel/
100394,Network Engineer,HUAWEI TUNISIA,HUAWEI TUNISIA recrute un(e) Network Engineer. Le/La candidat(e) idéal(e) maîtrise TCP/IP | CCNA | Cisco et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· TCP/IP | · CCNA | · Cisco | · VPN | · Switching,informatique / télécoms,2 ans d'exp,Directeur,,2500 - 4000 TND,Nabeul,CDI,Hybrid,2026-02-11,11 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100394/network-engineer/
100395,Content Writer,GFI TUNISIE,GFI TUNISIE recrute un(e) Content Writer. Le/La candidat(e) idéal(e) maîtrise English | SEO | Copywriting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· English | · SEO | · Copywriting | · Content Strategy | · WordPress,communication / publicité / média,2 ans d'exp,Entry Level,,1100 - 1400 TND,"La Soukra, Ariana",CDI | SIVP,Hybrid,2026-03-07,7 mars 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100395/content-writer/
100396,Cybersecurity Engineer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Cybersecurity Engineer. Le/La candidat(e) idéal(e) maîtrise Firewall | ISO 27001 | Penetration Testing et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Firewall | · ISO 27001 | · Penetration Testing | · SIEM | · Network Security,informatique / télécoms,5+ Yrs of Exp,Senior Management,,4000 - 5000 TND,Tunis,CDD | SIVP,Teletravail,2026-03-02,2 mars 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100396/cybersecurity-engineer/
100397,Mobile Developer,DELICE DANONE,DELICE DANONE recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Kotlin | Android | Swift et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Kotlin | · Android | · Swift | · React Native | · iOS,informatique / télécoms,1 - 3 Yrs of Exp,Experienced,,800 - 1100 TND,Ariana,CDI | SIVP,Hybride,2026-01-29,29 janvier 2026,No,Keejob,https://www.keejob.com/offres-emploi/100397/mobile-developer/
100398,HR Manager,TELNET HOLDING,TELNET HOLDING recrute un(e) HR Manager. Le/La candidat(e) idéal(e) maîtrise Payroll | Labor Law | Recruitment et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Payroll | · Labor Law | · Recruitment | · Performance Management | · HRIS,recrutement / ressources humaines,7+ Yrs of Exp,Manager,,1000 - 1300 TND,Ben Arous,CDD | SIVP,Télétravail complet,2026-02-15,15 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100398/hr-manager/
100399,Software Developer,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise Git | Java | REST API et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Git | · Java | · REST API | · Agile | · Python,informatique / télécoms,1 - 3 Yrs of Exp,Directeur,,1100 - 1400 TND,Sousse,CDI,Hybrid,2026-01-29,29 janvier 2026,Non,Tunijobs,https://www.tunijobs.com/job/100399/software-developer/
100400,Product Manager,TELNET HOLDING,TELNET HOLDING recrute un(e) Product Manager. Le/La candidat(e) idéal(e) maîtrise Product Roadmap | Agile | Scrum et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Product Roadmap | · Agile | · Scrum | · User Stories | · Jira,informatique / télécoms,60 ans d'exp,Entry Level,,1500 - 2500 TND,Sousse,Stage,Télétravail complet,2026-01-23,23 janvier 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100400/product-manager/
100401,Legal Counsel,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Legal Counsel. Le/La candidat(e) idéal(e) maîtrise Contract Law | Legal Research | Compliance et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Contract Law | · Legal Research | · Compliance | · Corporate Law | · Litigation,juridique / droit,2 ans d'exp,Junior,,1100 - 1400 TND,Tunis,CDD | SIVP,Télétravail complet,2026-02-06,6 février 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100401/legal-counsel/
100402,Data Analyst,IBM TUNISIA,IBM TUNISIA recrute un(e) Data Analyst. Le/La candidat(e) idéal(e) maîtrise Tableau | SQL | Python et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Tableau | · SQL | · Python | · Power BI | · Excel,informatique / télécoms,1 - 3 Yrs of Exp,Directeur,,1500 - 2500 TND,Ariana,CDD,Hybrid,2026-02-15,15 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100402/data-analyst/
100403,Graphic Designer,IBM TUNISIA,IBM TUNISIA recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Branding | Photoshop | Illustrator et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Branding | · Photoshop | · Illustrator | · Typography | · InDesign,communication / publicité / média,1 an d'exp,Senior,,1200 - 1400 TND,"La Soukra, Ariana",SIVP,Présentiel,2026-03-16,16 mars 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100403/graphic-designer/
100404,AI Engineer,SOFRECOM,SOFRECOM recrute un(e) AI Engineer. Le/La candidat(e) idéal(e) maîtrise Hugging Face | Computer Vision | NLP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Hugging Face | · Computer Vision | · NLP | · Python | · TensorFlow,informatique / télécoms,5+ Yrs of Exp,Senior Management,,800 - 1100 TND,Sousse,CDI,Remote,2026-02-12,12 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100404/ai-engineer/
100405,Full Stack Developer,VERMEG,VERMEG recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise PostgreSQL | React.js | Docker et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· PostgreSQL | · React.js | · Docker | · Node.js | · MongoDB,informatique / télécoms,60 ans d'exp,Experienced,,1100 - 1400 TND,La Manouba,Stage,Teletravail,2026-02-06,6 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100405/full-stack-developer/
100406,Graphic Designer,TELNET HOLDING,TELNET HOLDING recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Branding | Illustrator | Photoshop et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Branding | · Illustrator | · Photoshop | · Typography | · InDesign,communication / publicité / média,60 ans d'exp,Senior Management,,1200 - 1400 TND,Ariana,CDD,Télétravail complet,2026-03-04,4 mars 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100406/graphic-designer/
100407,QA Engineer,SOPRA HR SOFTWARE,SOPRA HR SOFTWARE recrute un(e) QA Engineer. Le/La candidat(e) idéal(e) maîtrise JIRA | JUnit | Test Automation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· JIRA | · JUnit | · Test Automation | · Agile Testing | · Selenium,informatique / télécoms,1 an d'exp,Senior,,4000 - 5000 TND,Sfax,SIVP,Remote,2026-02-20,20 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100407/qa-engineer/
100408,Frontend Developer,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Frontend Developer. Le/La candidat(e) idéal(e) maîtrise HTML | JavaScript | Vue.js et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· HTML | · JavaScript | · Vue.js | · TypeScript | · React.js,informatique / télécoms,2 ans d'exp,Experienced,,1000 - 1300 TND,Ben Arous,CDI | SIVP,Remote,2026-01-30,30 janvier 2026,No,Tunijobs,https://www.tunijobs.com/job/100408/frontend-developer/
100409,SEO Specialist,SAFRAN,SAFRAN recrute un(e) SEO Specialist. Le/La candidat(e) idéal(e) maîtrise Google Analytics | HTML | Keyword Research et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Google Analytics | · HTML | · Keyword Research | · SEO | · SEM,informatique / télécoms,5+ Yrs of Exp,Directeur,,2500 - 4000 TND,Nabeul,CDI | SIVP,Télétravail complet,2026-03-19,19 mars 2026,No,Tunijobs,https://www.tunijobs.com/job/100409/seo-specialist/
100410,Graphic Designer,HUAWEI TUNISIA,HUAWEI TUNISIA recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Illustrator | Typography | InDesign et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Illustrator | · Typography | · InDesign | · Photoshop | · Branding,communication / publicité / média,60 ans d'exp,Experienced,,1000 - 1300 TND,Monastir,CDD,Hybrid,2026-02-14,14 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100410/graphic-designer/
100411,DevOps Engineer,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise Docker | Jenkins | AWS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Docker | · Jenkins | · AWS | · Kubernetes | · CI/CD,informatique / télécoms,3 - 7 Yrs of Exp,Manager,,800 - 1100 TND,Sousse,CDD | SIVP,Teletravail,2026-03-18,18 mars 2026,No,Keejob,https://www.keejob.com/offres-emploi/100411/devops-engineer/
100412,Graphic Designer,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Branding | Typography | Photoshop et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Branding | · Typography | · Photoshop | · InDesign | · Illustrator,communication / publicité / média,1 - 3 Yrs of Exp,Sans exp,,1500 - 2500 TND,Sfax,CDI | SIVP,Sur site,2026-02-15,15 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100412/graphic-designer/
100413,Procurement Officer,LEONI,LEONI recrute un(e) Procurement Officer. Le/La candidat(e) idéal(e) maîtrise Negotiation | ERP | Procurement et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Negotiation | · ERP | · Procurement | · Contract Management | · Sourcing,commerce / vente / distribution,5+ Yrs of Exp,Senior,,1100 - 1400 TND,Tunis,CDD,Remote,2026-02-06,6 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100413/procurement-officer/
100414,SEO Specialist,LEONI,LEONI recrute un(e) SEO Specialist. Le/La candidat(e) idéal(e) maîtrise Keyword Research | SEM | Google Analytics et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Keyword Research | · SEM | · Google Analytics | · HTML | · SEO,informatique / télécoms,2-4 an,Senior Management,,1000 - 1500 TND,Ariana,CDI | SIVP,Remote,2026-02-09,9 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100414/seo-specialist/
100415,Supply Chain Analyst,SOFRECOM,SOFRECOM recrute un(e) Supply Chain Analyst. Le/La candidat(e) idéal(e) maîtrise Logistics | SAP | Supply Chain Management et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Logistics | · SAP | · Supply Chain Management | · Excel | · Forecasting,logistique / transport,60 ans d'exp,Sans exp,,1000 - 1500 TND,Sfax,CDD,Hybride,2026-03-14,14 mars 2026,No,Keejob,https://www.keejob.com/offres-emploi/100415/supply-chain-analyst/
100416,Electrical Engineer,GFI TUNISIE,GFI TUNISIE recrute un(e) Electrical Engineer. Le/La candidat(e) idéal(e) maîtrise Power Systems | SCADA | PLC et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Power Systems | · SCADA | · PLC | · AutoCAD | · Electrical Design,électronique / électricité / énergie,60 ans d'exp,Sans exp,,1500 - 2500 TND,Ariana,CDD,Remote,2026-02-16,16 février 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100416/electrical-engineer/
100417,Data Scientist,POULINA GROUP,POULINA GROUP recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise SQL | Pandas | Machine Learning et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SQL | · Pandas | · Machine Learning | · TensorFlow | · Statistics,informatique / télécoms,1 an d'exp,Senior Management,,1500 - 2500 TND,Sfax,CDI | SIVP,Remote,2026-03-21,21 mars 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100417/data-scientist/
100418,Data Analyst,SOFRECOM,SOFRECOM recrute un(e) Data Analyst. Le/La candidat(e) idéal(e) maîtrise Data Visualization | Python | Power BI et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Data Visualization | · Python | · Power BI | · Excel | · SQL,informatique / télécoms,60 ans d'exp,Senior,,1100 - 1400 TND,"Oued Ellil, La Manouba",CDI,Hybrid,2026-03-08,8 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100418/data-analyst/
100419,Data Scientist,SATORIPHAN GROUP,SATORIPHAN GROUP recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise SQL | Statistics | Scikit-learn et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SQL | · Statistics | · Scikit-learn | · TensorFlow | · Machine Learning,informatique / télécoms,1 - 3 Yrs of Exp,Entry Level,,1000 - 1500 TND,Tunis,CDD | SIVP,Présentiel,2026-01-31,31 janvier 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100419/data-scientist/
100420,SAP Consultant,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) SAP Consultant. Le/La candidat(e) idéal(e) maîtrise SAP HANA | SAP FI | SAP MM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SAP HANA | · SAP FI | · SAP MM | · SAP SD | · ABAP,informatique / télécoms,1 - 3 Yrs of Exp,Junior,,1100 - 1400 TND,Monastir,CDI,Teletravail,2026-02-09,9 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100420/sap-consultant/
100421,DevOps Engineer,PROXYM GROUP,PROXYM GROUP recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise CI/CD | Terraform | Kubernetes et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· CI/CD | · Terraform | · Kubernetes | · Jenkins | · AWS,informatique / télécoms,1 - 3 Yrs of Exp,Junior,,1000 - 1300 TND,"Oued Ellil, La Manouba",CDD,Présentiel,2026-01-28,28 janvier 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100421/devops-engineer/
100422,Mobile Developer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Kotlin | Swift | React Native et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Kotlin | · Swift | · React Native | · iOS | · Flutter,informatique / télécoms,1 an d'exp,Experienced,,1000 - 1300 TND,Sousse,CDI | SIVP,Télétravail complet,2026-03-12,12 mars 2026,Non,Tunijobs,https://www.tunijobs.com/job/100422/mobile-developer/
100423,Project Manager,COFICAB,COFICAB recrute un(e) Project Manager. Le/La candidat(e) idéal(e) maîtrise MS Project | Risk Management | Project Management et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· MS Project | · Risk Management | · Project Management | · PMP | · Agile,informatique / télécoms,5+ Yrs of Exp,Junior,,1100 - 1400 TND,Sfax,CDI,Teletravail,2026-02-15,15 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100423/project-manager/
100424,Sales Manager,SATORIPHAN GROUP,SATORIPHAN GROUP recrute un(e) Sales Manager. Le/La candidat(e) idéal(e) maîtrise Negotiation | Sales Strategy | KPI Management et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Negotiation | · Sales Strategy | · KPI Management | · B2B Sales | · CRM,commerce / vente / distribution,1 - 3 Yrs of Exp,Manager,,2500 - 4000 TND,Tunis,SIVP,Télétravail complet,2026-02-21,21 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100424/sales-manager/
100425,Accountant,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Accountant. Le/La candidat(e) idéal(e) maîtrise Tax | Accounting | QuickBooks et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Tax | · Accounting | · QuickBooks | · IFRS | · Excel,banque / finance / assurances,1 - 3 Yrs of Exp,Entry Level,,1000 - 1300 TND,Ben Arous,CDD | SIVP,Présentiel,2026-03-02,2 mars 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100425/accountant/
